employee_id,month,age,gender,education,job_family,tenure_months,base_salary,overtime_hours,performance_score,burnout_index,engagement_score,training_participation,salary_change_flag,attrition_flag
EMP_0237,4,29,M,BA,HR,18,556.3,17.9,2,0.24,0.68,0,0,0
EMP_0237,5,29,M,BA,HR,19,556.3,18.0,3,0.22,0.75,0,0,0
EMP_0237,6,29,M,BA,HR,20,556.3,36.9,4,0.44,0.81,0,0,0
EMP_0237,7,29,M,BA,HR,21,556.3,27.3,5,0.27,0.87,0,0,0
EMP_0237,8,29,M,BA,HR,22,556.3,3.5,3,-0.03,0.84,0,0,0
EMP_0237,9,29,M,BA,HR,23,556.3,11.8,3,0.09,0.8,0,0,0
EMP_0237,10,29,M,BA,HR,24,556.3,16.7,5,0.14,0.94,0,0,0
EMP_0237,11,29,M,BA,HR,25,556.3,31.0,2,0.33,0.73,0,0,0
EMP_0237,12,30,M,BA,HR,26,556.3,24.3,3,0.2,0.81,0,0,0
EMP_0237,13,30,M,BA,HR,27,556.3,9.1,4,-0.0,0.93,0,0,0
EMP_0237,14,30,M,BA,HR,28,556.3,24.0,4,0.15,0.9,0,0,0
EMP_0237,15,30,M,BA,HR,29,556.3,21.1,4,0.16,0.83,0,0,0
EMP_0237,16,30,M,BA,HR,30,556.3,14.5,3,0.13,0.75,0,0,0
EMP_0237,17,30,M,BA,HR,31,556.3,13.4,3,0.04,0.83,0,0,0
EMP_0237,18,30,M,BA,HR,32,556.3,14.4,3,0.14,0.76,0,0,0
EMP_0237,19,30,M,BA,HR,33,556.3,12.6,3,0.1,0.8,0,0,0
EMP_0237,20,30,M,BA,HR,34,556.3,26.0,5,0.21,0.94,0,0,0
EMP_0237,21,30,M,BA,HR,35,556.3,23.2,5,0.18,0.9,0,0,0
EMP_0237,22,30,M,BA,HR,36,556.3,30.1,5,0.27,0.92,0,0,0
EMP_0237,23,30,M,BA,HR,37,556.3,29.8,4,0.32,0.79,0,0,0
EMP_0237,24,31,M,BA,HR,38,556.3,16.8,3,0.06,0.74,0,0,0
EMP_0237,25,31,M,BA,HR,39,556.3,14.6,2,0.12,0.65,0,0,0
EMP_0237,26,31,M,BA,HR,40,556.3,22.0,2,0.19,0.6,0,0,0
EMP_0237,27,31,M,BA,HR,41,556.3,19.5,4,0.24,0.95,0,0,0
EMP_0237,28,31,M,BA,HR,42,556.3,27.5,5,0.2,1.04,0,0,0
EMP_0237,29,31,M,BA,HR,43,556.3,33.0,5,0.34,0.87,0,0,0
EMP_0237,30,31,M,BA,HR,44,556.3,15.0,3,0.12,0.74,0,0,0
EMP_0237,31,31,M,BA,HR,45,556.3,16.0,3,0.15,0.83,0,0,0
EMP_0237,32,31,M,BA,HR,46,556.3,31.6,5,0.33,0.88,0,0,0
EMP_0237,33,31,M,BA,HR,47,556.3,8.3,3,0.12,0.77,0,0,0
EMP_0237,34,31,M,BA,HR,48,556.3,37.3,3,0.39,0.74,0,0,0
EMP_0237,35,31,M,BA,HR,49,556.3,24.6,3,0.24,0.75,0,0,0
EMP_0237,36,32,M,BA,HR,50,556.3,20.7,3,0.21,0.75,0,0,0
EMP_0238,1,43,M,BA,Sales,9,405.7,19.4,4,0.25,0.89,0,0,0
EMP_0238,2,43,M,BA,Sales,10,405.7,10.8,3,0.08,0.81,0,0,0
EMP_0238,3,43,M,BA,Sales,11,405.7,28.5,3,0.29,0.83,0,0,0
EMP_0238,4,43,M,BA,Sales,12,405.7,24.1,5,0.25,0.95,0,0,0
EMP_0238,5,43,M,BA,Sales,13,405.7,15.0,3,0.18,0.73,0,0,0
EMP_0238,6,43,M,BA,Sales,14,405.7,31.2,3,0.37,0.72,0,0,0
EMP_0238,7,43,M,BA,Sales,15,405.7,24.0,3,0.31,0.69,0,0,0
EMP_0238,8,43,M,BA,Sales,16,405.7,11.9,2,0.04,0.72,0,0,0
EMP_0238,9,43,M,BA,Sales,17,405.7,8.8,3,0.09,0.83,0,0,0
EMP_0238,10,43,M,BA,Sales,18,405.7,25.7,3,0.24,0.75,0,0,0
EMP_0238,11,43,M,BA,Sales,19,405.7,20.7,3,0.23,0.75,0,0,0
EMP_0238,12,44,M,BA,Sales,20,405.7,12.9,3,0.18,0.74,0,0,0
EMP_0238,13,44,M,BA,Sales,21,405.7,23.3,3,0.27,0.71,0,0,0
EMP_0238,14,44,M,BA,Sales,22,405.7,5.9,4,0.03,0.84,0,0,0
EMP_0238,15,44,M,BA,Sales,23,405.7,25.6,2,0.28,0.66,0,0,0
EMP_0238,16,44,M,BA,Sales,24,405.7,23.5,2,0.23,0.7,0,0,0
EMP_0238,17,44,M,BA,Sales,25,405.7,53.4,5,0.58,0.82,0,0,0
EMP_0238,18,44,M,BA,Sales,26,405.7,40.5,4,0.47,0.82,0,0,0
EMP_0238,19,44,M,BA,Sales,27,405.7,15.6,2,0.18,0.71,0,0,0
EMP_0238,20,44,M,BA,Sales,28,405.7,19.2,3,0.14,0.79,0,0,0
EMP_0238,21,44,M,BA,Sales,29,405.7,10.9,3,0.08,0.77,0,0,0
EMP_0238,22,44,M,BA,Sales,30,405.7,25.1,4,0.27,0.86,0,0,0
EMP_0238,23,44,M,BA,Sales,31,405.7,15.6,3,0.09,0.79,0,0,0
EMP_0238,24,45,M,BA,Sales,32,426.0,21.1,4,0.23,0.87,0,1,0
EMP_0238,25,45,M,BA,Sales,33,426.0,12.1,3,0.21,0.77,0,0,0
EMP_0238,26,45,M,BA,Sales,34,426.0,12.5,4,0.17,0.8,0,0,0
EMP_0238,27,45,M,BA,Sales,35,426.0,9.3,3,-0.0,0.78,0,0,0
EMP_0238,28,45,M,BA,Sales,36,426.0,21.3,4,0.11,0.84,0,0,0
EMP_0238,29,45,M,BA,Sales,37,426.0,12.0,4,0.07,0.89,0,0,0
EMP_0238,30,45,M,BA,Sales,38,426.0,21.8,5,0.18,0.99,0,0,0
EMP_0238,31,45,M,BA,Sales,39,426.0,25.8,4,0.19,0.93,0,0,0
EMP_0238,32,45,M,BA,Sales,40,426.0,21.5,3,0.25,0.73,0,0,0
EMP_0238,33,45,M,BA,Sales,41,426.0,41.2,4,0.46,0.82,1,0,0
EMP_0238,34,45,M,BA,Sales,42,426.0,31.9,3,0.24,0.77,0,0,0
EMP_0238,35,45,M,BA,Sales,43,426.0,6.8,2,0.08,0.72,0,0,0
EMP_0238,36,46,M,BA,Sales,44,426.0,20.6,3,0.11,0.8,0,0,0
EMP_0239,1,23,M,BA,Engineering,103,685.5,42.9,4,0.45,0.89,0,0,0
EMP_0239,2,23,M,BA,Engineering,104,685.5,26.1,4,0.27,0.91,0,0,0
EMP_0239,3,23,M,BA,Engineering,105,685.5,46.0,5,0.47,0.97,0,0,0
EMP_0239,4,23,M,BA,Engineering,106,685.5,33.3,4,0.36,0.83,1,0,0
EMP_0239,5,23,M,BA,Engineering,107,685.5,34.3,2,0.33,0.61,0,0,0
EMP_0239,6,23,M,BA,Engineering,108,685.5,24.8,3,0.2,0.72,0,0,0
EMP_0239,7,23,M,BA,Engineering,109,685.5,27.2,2,0.35,0.64,1,0,0
EMP_0239,8,23,M,BA,Engineering,110,685.5,40.7,5,0.4,0.91,0,0,0
EMP_0239,9,23,M,BA,Engineering,111,685.5,14.6,4,0.05,0.94,0,0,0
EMP_0239,10,23,M,BA,Engineering,112,685.5,28.5,3,0.37,0.78,0,0,0
EMP_0239,11,23,M,BA,Engineering,113,685.5,50.8,3,0.54,0.69,0,0,0
EMP_0239,12,24,M,BA,Engineering,114,685.5,10.0,2,0.15,0.71,0,0,0
EMP_0239,13,24,M,BA,Engineering,115,685.5,26.0,3,0.29,0.73,0,0,0
EMP_0239,14,24,M,BA,Engineering,116,685.5,47.8,3,0.53,0.66,0,0,0
EMP_0239,15,24,M,BA,Engineering,117,685.5,60.9,3,0.53,0.7,0,0,0
EMP_0239,16,24,M,BA,Engineering,118,685.5,25.7,2,0.32,0.6,0,0,0
EMP_0239,17,24,M,BA,Engineering,119,685.5,46.7,3,0.45,0.76,0,0,0
EMP_0239,18,24,M,BA,Engineering,120,685.5,44.1,3,0.46,0.65,0,0,0
EMP_0239,19,24,M,BA,Engineering,121,685.5,23.0,2,0.2,0.69,0,0,0
EMP_0239,20,24,M,BA,Engineering,122,685.5,35.7,4,0.4,0.8,0,0,0
EMP_0239,21,24,M,BA,Engineering,123,685.5,21.1,3,0.14,0.76,0,0,0
EMP_0239,22,24,M,BA,Engineering,124,685.5,15.6,3,0.25,0.78,0,0,0
EMP_0239,23,24,M,BA,Engineering,125,685.5,24.2,2,0.27,0.66,0,0,0
EMP_0239,24,25,M,BA,Engineering,126,719.7,21.7,4,0.21,0.87,0,1,0
EMP_0239,25,25,M,BA,Engineering,127,719.7,25.8,3,0.22,0.74,0,0,0
EMP_0239,26,25,M,BA,Engineering,128,719.7,36.7,3,0.43,0.82,0,0,0
EMP_0239,27,25,M,BA,Engineering,129,719.7,26.4,3,0.26,0.75,0,0,0
EMP_0239,28,25,M,BA,Engineering,130,719.7,23.2,3,0.22,0.8,0,0,0
EMP_0239,29,25,M,BA,Engineering,131,719.7,19.6,3,0.26,0.75,0,0,0
EMP_0239,30,25,M,BA,Engineering,132,719.7,33.1,3,0.36,0.7,0,0,0
EMP_0239,31,25,M,BA,Engineering,133,719.7,36.4,3,0.4,0.76,0,0,0
EMP_0239,32,25,M,BA,Engineering,134,719.7,35.4,3,0.36,0.75,0,0,0
EMP_0239,33,25,M,BA,Engineering,135,719.7,36.0,3,0.39,0.7,0,0,0
EMP_0239,34,25,M,BA,Engineering,136,719.7,27.9,3,0.28,0.71,0,0,0
EMP_0239,35,25,M,BA,Engineering,137,719.7,35.8,3,0.37,0.67,0,0,0
EMP_0239,36,26,M,BA,Engineering,138,719.7,19.7,3,0.25,0.73,0,0,0
EMP_0240,1,47,F,BA,Engineering,72,564.2,24.7,3,0.31,0.76,0,0,0
EMP_0240,2,47,F,BA,Engineering,73,564.2,44.7,4,0.4,0.78,0,0,0
EMP_0240,3,47,F,BA,Engineering,74,564.2,19.7,4,0.15,0.87,0,0,0
EMP_0240,4,47,F,BA,Engineering,75,564.2,39.0,3,0.45,0.74,0,0,0
EMP_0240,5,47,F,BA,Engineering,76,564.2,30.0,3,0.3,0.72,0,0,0
EMP_0240,6,47,F,BA,Engineering,77,564.2,33.4,4,0.38,0.86,0,0,0
EMP_0240,7,47,F,BA,Engineering,78,564.2,39.8,3,0.33,0.75,0,0,0
EMP_0240,8,47,F,BA,Engineering,79,564.2,13.7,4,0.15,0.93,0,0,0
EMP_0240,9,47,F,BA,Engineering,80,564.2,49.8,3,0.53,0.69,0,0,0
EMP_0240,10,47,F,BA,Engineering,81,564.2,30.4,3,0.34,0.66,0,0,0
EMP_0240,11,47,F,BA,Engineering,82,564.2,15.7,4,0.14,0.91,0,0,0
EMP_0240,12,48,F,BA,Engineering,83,564.2,35.3,3,0.24,0.79,0,0,0
EMP_0240,13,48,F,BA,Engineering,84,564.2,28.4,4,0.29,0.78,1,0,0
EMP_0240,14,48,F,BA,Engineering,85,564.2,50.9,3,0.47,0.69,0,0,0
EMP_0240,15,48,F,BA,Engineering,86,564.2,34.6,3,0.36,0.75,0,0,0
EMP_0240,16,48,F,BA,Engineering,87,564.2,29.8,3,0.34,0.69,0,0,0
EMP_0240,17,48,F,BA,Engineering,88,564.2,31.8,2,0.32,0.58,0,0,0
EMP_0240,18,48,F,BA,Engineering,89,564.2,19.1,3,0.16,0.77,0,0,0
EMP_0240,19,48,F,BA,Engineering,90,564.2,39.7,3,0.51,0.69,0,0,0
EMP_0240,20,48,F,BA,Engineering,91,564.2,23.5,2,0.32,0.7,0,0,0
EMP_0240,21,48,F,BA,Engineering,92,564.2,17.7,4,0.17,0.93,0,0,0
EMP_0240,22,48,F,BA,Engineering,93,564.2,35.2,3,0.35,0.79,0,0,0
EMP_0240,23,48,F,BA,Engineering,94,564.2,36.1,3,0.37,0.72,0,0,0
EMP_0240,24,49,F,BA,Engineering,95,564.2,11.4,3,0.14,0.81,0,0,0
EMP_0240,25,49,F,BA,Engineering,96,564.2,22.6,1,0.16,0.59,0,0,0
EMP_0240,26,49,F,BA,Engineering,97,564.2,14.9,4,0.13,0.97,0,0,0
EMP_0240,27,49,F,BA,Engineering,98,564.2,17.6,3,0.2,0.78,0,0,0
EMP_0240,28,49,F,BA,Engineering,99,564.2,39.4,3,0.39,0.68,0,0,0
EMP_0240,29,49,F,BA,Engineering,100,564.2,34.6,4,0.35,0.77,0,0,0
EMP_0240,30,49,F,BA,Engineering,101,564.2,26.4,5,0.31,0.96,0,0,0
EMP_0240,31,49,F,BA,Engineering,102,564.2,33.5,3,0.35,0.69,0,0,0
EMP_0240,32,49,F,BA,Engineering,103,564.2,25.8,1,0.27,0.49,0,0,0
EMP_0240,33,49,F,BA,Engineering,104,564.2,24.6,4,0.31,0.84,0,0,0
EMP_0240,34,49,F,BA,Engineering,105,564.2,21.1,3,0.18,0.77,0,0,0
EMP_0240,35,49,F,BA,Engineering,106,564.2,36.2,3,0.42,0.74,0,0,0
EMP_0240,36,50,F,BA,Engineering,107,592.4,10.0,4,0.06,0.78,0,1,0
EMP_0241,1,35,M,MA,Sales,116,511.2,7.6,3,0.04,0.81,0,0,0
EMP_0241,2,35,M,MA,Sales,117,511.2,26.0,4,0.28,0.87,0,0,0
EMP_0241,3,35,M,MA,Sales,118,511.2,0.0,3,0.03,0.73,1,0,0
EMP_0241,4,35,M,MA,Sales,119,511.2,15.6,2,0.18,0.62,0,0,0
EMP_0241,5,35,M,MA,Sales,120,511.2,13.4,4,0.17,0.82,0,0,0
EMP_0241,6,35,M,MA,Sales,121,511.2,12.3,3,0.15,0.75,0,0,0
EMP_0241,7,35,M,MA,Sales,122,511.2,24.4,5,0.21,0.91,1,0,0
EMP_0241,8,35,M,MA,Sales,123,511.2,28.3,1,0.24,0.59,0,0,0
EMP_0241,9,35,M,MA,Sales,124,511.2,27.9,3,0.34,0.7,0,0,0
EMP_0241,10,35,M,MA,Sales,125,511.2,14.2,1,0.08,0.54,0,0,0
EMP_0241,11,35,M,MA,Sales,126,511.2,14.6,4,0.1,0.82,0,0,0
EMP_0241,12,36,M,MA,Sales,127,536.8,19.5,4,0.2,0.89,0,1,0
EMP_0241,13,36,M,MA,Sales,128,536.8,20.9,3,0.24,0.79,0,0,0
EMP_0241,14,36,M,MA,Sales,129,536.8,0.0,4,-0.0,0.95,0,0,0
EMP_0241,15,36,M,MA,Sales,130,536.8,40.2,4,0.41,0.81,0,0,0
EMP_0241,16,36,M,MA,Sales,131,536.8,40.2,3,0.42,0.68,0,0,0
EMP_0241,17,36,M,MA,Sales,132,536.8,2.3,3,0.01,0.77,0,0,0
EMP_0241,18,36,M,MA,Sales,133,536.8,15.3,5,0.23,0.92,0,0,0
EMP_0241,19,36,M,MA,Sales,134,536.8,34.4,3,0.44,0.74,0,0,1
EMP_0242,1,42,F,MA,Sales,54,467.9,22.3,3,0.2,0.73,0,0,0
EMP_0242,2,42,F,MA,Sales,55,467.9,35.6,1,0.39,0.43,0,0,1
EMP_0243,1,53,M,HS,Marketing,73,533.1,18.3,3,0.09,0.8,0,0,0
EMP_0243,2,53,M,HS,Marketing,74,533.1,21.9,3,0.23,0.71,0,0,0
EMP_0243,3,53,M,HS,Marketing,75,533.1,28.4,5,0.27,0.97,0,0,0
EMP_0243,4,53,M,HS,Marketing,76,533.1,22.8,3,0.19,0.8,0,0,0
EMP_0243,5,53,M,HS,Marketing,77,533.1,22.0,3,0.26,0.73,0,0,0
EMP_0243,6,53,M,HS,Marketing,78,533.1,25.1,2,0.23,0.59,0,0,0
EMP_0243,7,53,M,HS,Marketing,79,533.1,19.5,4,0.15,0.92,0,0,0
EMP_0243,8,53,M,HS,Marketing,80,533.1,34.5,3,0.48,0.72,0,0,0
EMP_0243,9,53,M,HS,Marketing,81,533.1,18.4,3,0.15,0.75,0,0,0
EMP_0243,10,53,M,HS,Marketing,82,533.1,20.5,3,0.25,0.74,0,0,0
EMP_0243,11,53,M,HS,Marketing,83,533.1,20.6,3,0.18,0.75,0,0,0
EMP_0243,12,54,M,HS,Marketing,84,533.1,20.8,3,0.23,0.69,0,0,0
EMP_0243,13,54,M,HS,Marketing,85,533.1,15.8,4,0.15,0.77,0,0,0
EMP_0243,14,54,M,HS,Marketing,86,533.1,33.1,4,0.24,0.91,0,0,0
EMP_0243,15,54,M,HS,Marketing,87,533.1,12.0,3,0.06,0.88,0,0,0
EMP_0243,16,54,M,HS,Marketing,88,533.1,18.6,3,0.23,0.87,0,0,0
EMP_0243,17,54,M,HS,Marketing,89,533.1,13.4,3,0.09,0.76,0,0,0
EMP_0243,18,54,M,HS,Marketing,90,533.1,22.4,3,0.28,0.79,0,0,0
EMP_0243,19,54,M,HS,Marketing,91,533.1,34.6,4,0.35,0.88,0,0,0
EMP_0243,20,54,M,HS,Marketing,92,533.1,10.4,3,0.08,0.86,0,0,0
EMP_0243,21,54,M,HS,Marketing,93,533.1,20.8,3,0.22,0.8,0,0,0
EMP_0243,22,54,M,HS,Marketing,94,533.1,7.7,5,0.1,0.98,0,0,0
EMP_0243,23,54,M,HS,Marketing,95,533.1,5.5,3,0.01,0.8,0,0,0
EMP_0243,24,55,M,HS,Marketing,96,533.1,22.3,3,0.26,0.77,0,0,0
EMP_0243,25,55,M,HS,Marketing,97,533.1,33.1,2,0.42,0.69,0,0,0
EMP_0243,26,55,M,HS,Marketing,98,533.1,19.3,5,0.22,0.99,0,0,0
EMP_0243,27,55,M,HS,Marketing,99,533.1,21.8,3,0.14,0.75,0,0,0
EMP_0243,28,55,M,HS,Marketing,100,533.1,17.3,3,0.14,0.73,0,0,0
EMP_0243,29,55,M,HS,Marketing,101,533.1,16.2,2,0.16,0.64,0,0,1
EMP_0244,1,47,M,MA,Engineering,75,589.9,34.3,3,0.35,0.68,0,0,0
EMP_0244,2,47,M,MA,Engineering,76,589.9,26.7,3,0.22,0.67,0,0,0
EMP_0244,3,47,M,MA,Engineering,77,589.9,38.3,3,0.42,0.69,0,0,0
EMP_0244,4,47,M,MA,Engineering,78,589.9,26.2,2,0.21,0.63,0,0,0
EMP_0244,5,47,M,MA,Engineering,79,589.9,16.7,3,0.23,0.67,0,0,0
EMP_0244,6,47,M,MA,Engineering,80,589.9,23.7,5,0.18,0.9,0,0,0
EMP_0244,7,47,M,MA,Engineering,81,589.9,37.1,3,0.39,0.77,0,0,0
EMP_0244,8,47,M,MA,Engineering,82,589.9,17.7,5,0.17,0.93,0,0,0
EMP_0244,9,47,M,MA,Engineering,83,589.9,13.8,3,0.24,0.84,0,0,0
EMP_0244,10,47,M,MA,Engineering,84,589.9,44.2,5,0.44,0.88,0,0,1
EMP_0245,1,31,F,BA,Engineering,8,613.8,20.1,4,0.18,0.85,0,0,0
EMP_0245,2,31,F,BA,Engineering,9,613.8,11.2,3,0.17,0.69,0,0,0
EMP_0245,3,31,F,BA,Engineering,10,613.8,40.0,2,0.54,0.57,0,0,0
EMP_0245,4,31,F,BA,Engineering,11,613.8,32.4,4,0.31,0.75,0,0,0
EMP_0245,5,31,F,BA,Engineering,12,613.8,29.7,4,0.32,0.87,0,0,0
EMP_0245,6,31,F,BA,Engineering,13,613.8,45.3,2,0.4,0.7,0,0,0
EMP_0245,7,31,F,BA,Engineering,14,613.8,29.9,3,0.36,0.66,0,0,0
EMP_0245,8,31,F,BA,Engineering,15,613.8,29.3,1,0.26,0.58,0,0,0
EMP_0245,9,31,F,BA,Engineering,16,613.8,23.0,3,0.26,0.81,0,0,0
EMP_0245,10,31,F,BA,Engineering,17,613.8,13.9,4,0.25,0.82,0,0,0
EMP_0245,11,31,F,BA,Engineering,18,613.8,45.9,3,0.4,0.75,0,0,0
EMP_0245,12,32,F,BA,Engineering,19,613.8,22.5,2,0.22,0.58,0,0,0
EMP_0245,13,32,F,BA,Engineering,20,613.8,14.6,3,0.1,0.77,0,0,0
EMP_0245,14,32,F,BA,Engineering,21,613.8,28.5,3,0.32,0.71,0,0,0
EMP_0245,15,32,F,BA,Engineering,22,613.8,39.3,3,0.34,0.64,0,0,0
EMP_0245,16,32,F,BA,Engineering,23,613.8,22.0,1,0.17,0.55,0,0,0
EMP_0245,17,32,F,BA,Engineering,24,613.8,22.0,2,0.21,0.74,0,0,0
EMP_0245,18,32,F,BA,Engineering,25,613.8,38.7,3,0.4,0.63,0,0,0
EMP_0245,19,32,F,BA,Engineering,26,613.8,42.4,5,0.42,1.02,0,0,0
EMP_0245,20,32,F,BA,Engineering,27,613.8,29.0,4,0.3,0.8,0,0,0
EMP_0245,21,32,F,BA,Engineering,28,613.8,33.8,2,0.26,0.67,0,0,0
EMP_0245,22,32,F,BA,Engineering,29,613.8,42.1,4,0.42,0.83,0,0,0
EMP_0245,23,32,F,BA,Engineering,30,613.8,40.3,4,0.4,0.75,0,0,0
EMP_0245,24,33,F,BA,Engineering,31,613.8,22.8,3,0.2,0.79,0,0,0
EMP_0245,25,33,F,BA,Engineering,32,613.8,37.5,2,0.36,0.65,1,0,0
EMP_0245,26,33,F,BA,Engineering,33,613.8,27.7,2,0.13,0.78,0,0,0
EMP_0245,27,33,F,BA,Engineering,34,613.8,18.6,3,0.19,0.76,0,0,0
EMP_0245,28,33,F,BA,Engineering,35,613.8,34.1,3,0.26,0.77,0,0,0
EMP_0245,29,33,F,BA,Engineering,36,613.8,43.6,3,0.38,0.75,0,0,0
EMP_0245,30,33,F,BA,Engineering,37,613.8,22.6,4,0.25,0.84,0,0,0
EMP_0245,31,33,F,BA,Engineering,38,613.8,39.8,3,0.34,0.76,0,0,0
EMP_0245,32,33,F,BA,Engineering,39,613.8,27.5,3,0.34,0.65,0,0,0
EMP_0245,33,33,F,BA,Engineering,40,613.8,33.2,5,0.39,0.92,0,0,0
EMP_0245,34,33,F,BA,Engineering,41,613.8,34.0,4,0.3,0.73,0,0,0
EMP_0245,35,33,F,BA,Engineering,42,613.8,40.7,3,0.39,0.68,0,0,0
EMP_0245,36,34,F,BA,Engineering,43,613.8,11.8,3,0.08,0.81,0,0,0
EMP_0246,1,22,F,HS,Sales,53,566.6,33.2,1,0.29,0.5,0,0,0
EMP_0246,2,22,F,HS,Sales,54,566.6,25.9,4,0.25,0.78,1,0,0
EMP_0246,3,22,F,HS,Sales,55,566.6,23.9,4,0.21,0.83,0,0,0
EMP_0246,4,22,F,HS,Sales,56,566.6,26.8,3,0.27,0.76,0,0,0
EMP_0246,5,22,F,HS,Sales,57,566.6,5.9,5,0.04,1.05,0,0,0
EMP_0246,6,22,F,HS,Sales,58,566.6,33.5,5,0.31,0.9,0,0,0
EMP_0246,7,22,F,HS,Sales,59,566.6,46.2,3,0.42,0.69,0,0,0
EMP_0246,8,22,F,HS,Sales,60,566.6,25.0,3,0.27,0.72,0,0,0
EMP_0246,9,22,F,HS,Sales,61,566.6,32.5,3,0.3,0.86,0,0,0
EMP_0246,10,22,F,HS,Sales,62,566.6,12.4,4,0.17,0.82,0,0,0
EMP_0246,11,22,F,HS,Sales,63,566.6,42.5,1,0.44,0.53,0,0,0
EMP_0246,12,23,F,HS,Sales,64,566.6,22.0,1,0.24,0.54,0,0,0
EMP_0246,13,23,F,HS,Sales,65,566.6,19.8,4,0.14,0.94,0,0,0
EMP_0246,14,23,F,HS,Sales,66,566.6,28.8,3,0.21,0.74,0,0,0
EMP_0246,15,23,F,HS,Sales,67,566.6,19.8,3,0.25,0.67,0,0,0
EMP_0246,16,23,F,HS,Sales,68,566.6,28.2,4,0.31,0.81,0,0,0
EMP_0246,17,23,F,HS,Sales,69,566.6,33.8,3,0.42,0.69,0,0,0
EMP_0246,18,23,F,HS,Sales,70,566.6,12.9,3,0.07,0.82,0,0,0
EMP_0246,19,23,F,HS,Sales,71,566.6,27.7,3,0.3,0.71,0,0,0
EMP_0246,20,23,F,HS,Sales,72,566.6,12.5,4,0.21,0.89,0,0,0
EMP_0246,21,23,F,HS,Sales,73,566.6,38.0,4,0.36,0.85,0,0,0
EMP_0246,22,23,F,HS,Sales,74,566.6,13.5,1,0.08,0.64,0,0,1
EMP_0247,1,29,M,BA,Admin,55,528.9,19.8,3,0.31,0.84,0,0,0
EMP_0247,2,29,M,BA,Admin,56,528.9,8.9,1,0.02,0.55,0,0,0
EMP_0247,3,29,M,BA,Admin,57,528.9,16.3,3,0.19,0.81,0,0,0
EMP_0247,4,29,M,BA,Admin,58,528.9,30.3,3,0.29,0.82,0,0,0
EMP_0247,5,29,M,BA,Admin,59,528.9,6.4,3,0.11,0.78,0,0,0
EMP_0247,6,29,M,BA,Admin,60,528.9,9.1,3,0.11,0.8,0,0,0
EMP_0247,7,29,M,BA,Admin,61,528.9,36.4,4,0.28,0.86,0,0,0
EMP_0247,8,29,M,BA,Admin,62,528.9,25.8,3,0.22,0.78,0,0,0
EMP_0247,9,29,M,BA,Admin,63,528.9,20.3,4,0.15,0.89,0,0,0
EMP_0247,10,29,M,BA,Admin,64,528.9,12.7,4,0.15,0.88,0,0,0
EMP_0247,11,29,M,BA,Admin,65,528.9,16.8,5,0.1,0.95,0,0,0
EMP_0247,12,30,M,BA,Admin,66,555.4,23.1,4,0.3,0.82,0,1,0
EMP_0247,13,30,M,BA,Admin,67,555.4,43.3,4,0.44,0.88,0,0,0
EMP_0247,14,30,M,BA,Admin,68,555.4,21.7,3,0.13,0.75,0,0,0
EMP_0247,15,30,M,BA,Admin,69,555.4,23.4,2,0.31,0.59,0,0,0
EMP_0247,16,30,M,BA,Admin,70,555.4,29.8,4,0.29,0.84,0,0,0
EMP_0247,17,30,M,BA,Admin,71,555.4,20.1,4,0.14,0.96,1,0,0
EMP_0247,18,30,M,BA,Admin,72,555.4,25.3,4,0.15,0.89,0,0,0
EMP_0247,19,30,M,BA,Admin,73,555.4,22.9,4,0.26,0.9,0,0,0
EMP_0247,20,30,M,BA,Admin,74,555.4,15.4,2,0.17,0.57,0,0,0
EMP_0247,21,30,M,BA,Admin,75,555.4,19.2,3,0.16,0.79,0,0,1
EMP_0248,1,38,M,MA,Marketing,12,502.6,25.4,3,0.28,0.72,0,0,0
EMP_0248,2,38,M,MA,Marketing,13,502.6,11.7,3,0.15,0.8,0,0,0
EMP_0248,3,38,M,MA,Marketing,14,502.6,17.7,5,0.13,0.95,0,0,0
EMP_0248,4,38,M,MA,Marketing,15,502.6,8.7,3,0.11,0.79,1,0,0
EMP_0248,5,38,M,MA,Marketing,16,502.6,15.6,3,0.15,0.8,0,0,0
EMP_0248,6,38,M,MA,Marketing,17,502.6,22.3,2,0.21,0.68,0,0,0
EMP_0248,7,38,M,MA,Marketing,18,502.6,31.3,4,0.31,0.8,0,0,0
EMP_0248,8,38,M,MA,Marketing,19,502.6,9.1,3,0.12,0.74,0,0,0
EMP_0248,9,38,M,MA,Marketing,20,502.6,22.5,3,0.22,0.75,0,0,0
EMP_0248,10,38,M,MA,Marketing,21,502.6,38.0,4,0.37,0.81,0,0,0
EMP_0248,11,38,M,MA,Marketing,22,502.6,16.6,4,0.18,0.79,0,0,0
EMP_0248,12,39,M,MA,Marketing,23,502.6,28.3,3,0.24,0.82,0,0,0
EMP_0248,13,39,M,MA,Marketing,24,502.6,20.0,4,0.14,0.92,0,0,0
EMP_0248,14,39,M,MA,Marketing,25,502.6,6.6,3,0.14,0.74,0,0,0
EMP_0248,15,39,M,MA,Marketing,26,502.6,14.9,3,0.26,0.73,0,0,0
EMP_0248,16,39,M,MA,Marketing,27,502.6,23.8,3,0.25,0.71,0,0,0
EMP_0248,17,39,M,MA,Marketing,28,502.6,19.7,2,0.28,0.62,0,0,0
EMP_0248,18,39,M,MA,Marketing,29,502.6,20.3,3,0.14,0.77,0,0,0
EMP_0248,19,39,M,MA,Marketing,30,502.6,27.6,3,0.37,0.74,0,0,0
